policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.5,pUCI_1_balanced_development,SP_6-E_greenery_rate,0.00424941973648182,1676,0.0,3.0,1.8380446891526498,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3578329428799891,7.566580004225954,3.464010956134478
0.5,pUCI_1_balanced_development,SP_1-D_imageability,0.5333544136303557,1676,0.0,3.0,1.8380446891526498,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3046965207536897,7.566580004225954,3.765545365615013
0.5,pUCI_1_balanced_development,SP_7-E_shading_area,0.25202339069485974,1676,0.0,3.0,1.8380446891526498,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3046965207536897,7.698576278807627,3.534974476025356
0.5,pUCI_1_balanced_development,SP_3-D_human_scale,0.03159199355284645,1676,0.0,3.0,1.8380446891526498,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3578329428799891,7.628955995481318,3.475803341204647
0.5,pUCI_1_balanced_development,FC_3-R_life_rating,0.29109535097172434,1676,0.0,3.0,1.8380446891526498,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3046965207536897,8.0,4.958333066040108
0.5,pUCI_1_balanced_development,FC_3-D_life_density,0.2177695807472954,1676,0.0,3.0,1.8380446891526498,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3224901150597397,8.0,4.8212506348099895
0.5,pUCI_1_balanced_development,AC_1-T_subway_accessibility,0.5482367976095777,1676,0.0,3.0,1.8380446891526498,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3046965207536897,7.5471444449058405,3.385548025895719
0.5,pUCI_1_balanced_development,AC_3-T_bus_accessibility,0.5667777596997352,1676,0.0,3.0,1.8380446891526498,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3046965207536897,7.052156447884379,3.3090091811794133
0.5,pUCI_1_balanced_development,CD_1-L_leisure_density,0.06383642378991265,1676,0.0,3.0,1.8380446891526498,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3578329428799891,8.0,4.350689888594773
0.5,pUCI_2_eco_livable,SP_6-E_greenery_rate,0.17437249822964906,1676,0.0,3.0,2.507043457439976,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.824174488137243,4.133009724421804
0.5,pUCI_2_eco_livable,SP_1-D_imageability,0.16291392199482913,1676,0.0,3.0,2.507043457439976,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0013363456938961607,7.592859305416634,4.434544133902339
0.5,pUCI_2_eco_livable,SP_7-E_shading_area,0.31739387593511126,1676,0.0,3.0,2.507043457439976,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,4.2039732443126825
0.5,pUCI_2_eco_livable,SP_3-D_human_scale,0.20599472462263618,1676,0.0,3.0,2.507043457439976,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,4.144802109491974
0.5,pUCI_2_eco_livable,FC_3-R_life_rating,0.0819074685501437,1676,0.0,3.0,2.507043457439976,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,8.0,5.627331834327434
0.5,pUCI_2_eco_livable,FC_3-D_life_density,0.030426365656160068,1676,0.0,3.0,2.507043457439976,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.24415552075662,8.0,5.490249403097316
0.5,pUCI_2_eco_livable,AC_1-T_subway_accessibility,0.30014228868238046,1676,0.0,3.0,2.507043457439976,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.603783186226076,4.054546794183045
0.5,pUCI_2_eco_livable,AC_3-T_bus_accessibility,0.29842975530900084,1676,0.0,3.0,2.507043457439976,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,3.9260653013196156e-05,7.331216998649408,3.9780079494667397
0.5,pUCI_2_eco_livable,CD_1-L_leisure_density,0.25877914670459534,1676,0.0,3.0,2.507043457439976,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,5.019688656882099
0.5,pUCI_3_community_cohension,SP_6-E_greenery_rate,0.0954978120616161,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.714467657041625,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,3.6656175529937105
0.5,pUCI_3_community_cohension,SP_1-D_imageability,0.5924558034516483,1676,0.0,3.0,2.0396512860118823,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.7520907758819012,7.592859305416634,3.967151962474245
0.5,pUCI_3_community_cohension,SP_7-E_shading_area,0.13741345895119642,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,3.736581072884588
0.5,pUCI_3_community_cohension,SP_3-D_human_scale,0.07533918733414673,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,3.67740993806388
0.5,pUCI_3_community_cohension,FC_3-R_life_rating,0.3237074726567405,1676,0.0,3.0,2.0396512860118823,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.811894358694694,8.0,5.15993966289934
0.5,pUCI_3_community_cohension,FC_3-D_life_density,0.20395043399188298,1676,0.0,3.0,2.0396512860118823,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.7872299676703794,8.0,5.022857231669223
0.5,pUCI_3_community_cohension,AC_1-T_subway_accessibility,0.5103718945239186,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.38735002751027753,7.603783186226076,3.5871546227549516
0.5,pUCI_3_community_cohension,AC_3-T_bus_accessibility,0.5294330970384719,1676,0.0,3.0,2.0396512860118823,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.38735002751027753,7.331216998649408,3.5106157780386456
0.5,pUCI_3_community_cohension,CD_1-L_leisure_density,0.218515287790756,1676,0.0,3.0,2.0396512860118823,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.8087250856173531,8.0,4.552296485454004
0.5,pUCI_4_active_walkability,SP_6-E_greenery_rate,0.05938005715865345,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.592859305416634,3.6376405633790934
0.5,pUCI_4_active_walkability,SP_1-D_imageability,0.3741446757701132,1676,0.0,3.0,2.011674296397265,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,7.592859305416634,3.939174972859628
0.5,pUCI_4_active_walkability,SP_7-E_shading_area,0.2505970171938034,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.698576278807627,3.7086040832699716
0.5,pUCI_4_active_walkability,SP_3-D_human_scale,0.08653124971497549,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.628955995481318,3.6494329484492622
0.5,pUCI_4_active_walkability,FC_3-R_life_rating,0.196017459738329,1676,0.0,3.0,2.011674296397265,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.1858110853331949,8.0,5.131962673284723
0.5,pUCI_4_active_walkability,FC_3-D_life_density,0.1549294727639605,1676,0.0,3.0,2.011674296397265,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.1858110853331949,8.0,4.994880242054605
0.5,pUCI_4_active_walkability,AC_1-T_subway_accessibility,0.4201974200092361,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.603783186226076,3.559177633140334
0.5,pUCI_4_active_walkability,AC_3-T_bus_accessibility,0.4125178874123738,1676,0.0,3.0,2.011674296397265,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.08164674338856032,7.050452263012731,3.482638788424029
0.5,pUCI_4_active_walkability,CD_1-L_leisure_density,0.08336960666257226,1676,0.0,3.0,2.011674296397265,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,4.5243194958393875
0.5,pUCI_5_tourism_strategy,SP_6-E_greenery_rate,0.042815026921966634,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.659488059357861,3.6770311161588016
0.5,pUCI_5_tourism_strategy,SP_1-D_imageability,0.33857376199557593,1676,0.0,3.0,2.0510648491769734,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.18151878458085408,7.592859305416634,3.9785655256393357
0.5,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.23578178217517162,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,3.7479946360496794
0.5,pUCI_5_tourism_strategy,SP_3-D_human_scale,0.07593135556603213,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.667375429739063,3.6888235012289705
0.5,pUCI_5_tourism_strategy,FC_3-R_life_rating,0.17361153232934823,1676,0.0,3.0,2.0510648491769734,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,8.0,5.171353226064432
0.5,pUCI_5_tourism_strategy,FC_3-D_life_density,0.19343634415525582,1676,0.0,3.0,2.0510648491769734,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.24415552075662,8.0,5.034270794834313
0.5,pUCI_5_tourism_strategy,AC_1-T_subway_accessibility,0.3964268573936146,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.6360047268028661,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.484496368919672,3.5985681859200427
0.5,pUCI_5_tourism_strategy,AC_3-T_bus_accessibility,0.4051313811681367,1676,0.0,3.0,2.0510648491769734,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.07487469171610703,7.050452263012731,3.5220293412037367
0.5,pUCI_5_tourism_strategy,CD_1-L_leisure_density,0.022824736998497148,1676,0.0,3.0,2.0510648491769734,0.0,3.0,1.601146589501919,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,4.563710048619096
0.7,pUCI_1_balanced_development,SP_6-E_greenery_rate,0.00424941973648182,1676,0.0,3.0,2.533372362054146,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3578329428799891,7.824174488137243,4.159338629035975
0.7,pUCI_1_balanced_development,SP_1-D_imageability,0.5333544136303557,1676,0.0,3.0,2.533372362054146,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3327518095873072,7.592859305416634,4.460873038516509
0.7,pUCI_1_balanced_development,SP_7-E_shading_area,0.25202339069485974,1676,0.0,3.0,2.533372362054146,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3327518095873072,7.960925300278564,4.230302148926853
0.7,pUCI_1_balanced_development,SP_3-D_human_scale,0.03159199355284645,1676,0.0,3.0,2.533372362054146,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3578329428799891,7.724419413085483,4.171131014106145
0.7,pUCI_1_balanced_development,FC_3-R_life_rating,0.29109535097172434,1676,0.0,3.0,2.533372362054146,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3327518095873072,8.0,5.653660738941604
0.7,pUCI_1_balanced_development,FC_3-D_life_density,0.2177695807472954,1676,0.0,3.0,2.533372362054146,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3327518095873072,8.0,5.5165783077114865
0.7,pUCI_1_balanced_development,AC_1-T_subway_accessibility,0.5482367976095777,1676,0.0,3.0,2.533372362054146,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3327518095873072,7.603783186226076,4.0808756987972155
0.7,pUCI_1_balanced_development,AC_3-T_bus_accessibility,0.5667777596997352,1676,0.0,3.0,2.533372362054146,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3327518095873072,7.331216998649408,4.00433685408091
0.7,pUCI_1_balanced_development,CD_1-L_leisure_density,0.06383642378991265,1676,0.0,3.0,2.533372362054146,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.3578329428799891,8.0,5.046017561496269
0.7,pUCI_2_eco_livable,SP_6-E_greenery_rate,0.17437249822964906,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.7,pUCI_2_eco_livable,SP_1-D_imageability,0.16291392199482913,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623626
0.7,pUCI_2_eco_livable,SP_7-E_shading_area,0.31739387593511126,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.7,pUCI_2_eco_livable,SP_3-D_human_scale,0.20599472462263618,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.7,pUCI_2_eco_livable,FC_3-R_life_rating,0.0819074685501437,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.7,pUCI_2_eco_livable,FC_3-D_life_density,0.030426365656160068,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.7,pUCI_2_eco_livable,AC_1-T_subway_accessibility,0.30014228868238046,1676,0.0,0.0,0.0,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430695
0.7,pUCI_2_eco_livable,AC_3-T_bus_accessibility,0.29842975530900084,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.7,pUCI_2_eco_livable,CD_1-L_leisure_density,0.25877914670459534,1676,0.0,0.0,0.0,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
0.7,pUCI_3_community_cohension,SP_6-E_greenery_rate,0.0954978120616161,1676,0.0,3.0,2.4954264991775235,0.0,3.0,0.714467657041625,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,4.121392766159352
0.7,pUCI_3_community_cohension,SP_1-D_imageability,0.5924558034516483,1676,0.0,3.0,2.4954264991775235,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.7694363733643295,7.592859305416634,4.422927175639886
