policy_thr,puci_col,feature,sens,n,T1_min,T1_max,T1_mean,T2_min,T2_max,T2_mean,T3_min,T3_max,T3_mean,T4_min,T4_max,T4_mean,score_min,score_max,score_mean
0.7,pUCI_3_community_cohension,SP_7-E_shading_area,0.13741345895119642,1676,0.0,3.0,2.4954264991775235,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,4.19235628605023
0.7,pUCI_3_community_cohension,SP_3-D_human_scale,0.07533918733414673,1676,0.0,3.0,2.4954264991775235,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,4.1331851512295215
0.7,pUCI_3_community_cohension,FC_3-R_life_rating,0.3237074726567405,1676,0.0,3.0,2.4954264991775235,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.811894358694694,8.0,5.615714876064982
0.7,pUCI_3_community_cohension,FC_3-D_life_density,0.20395043399188298,1676,0.0,3.0,2.4954264991775235,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.7872299676703794,8.0,5.478632444834863
0.7,pUCI_3_community_cohension,AC_1-T_subway_accessibility,0.5103718945239186,1676,0.0,3.0,2.4954264991775235,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.38735002751027753,7.603783186226076,4.042929835920593
0.7,pUCI_3_community_cohension,AC_3-T_bus_accessibility,0.5294330970384719,1676,0.0,3.0,2.4954264991775235,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.38735002751027753,7.331216998649408,3.9663909912042876
0.7,pUCI_3_community_cohension,CD_1-L_leisure_density,0.218515287790756,1676,0.0,3.0,2.4954264991775235,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.8087250856173531,8.0,5.008071698619646
0.7,pUCI_4_active_walkability,SP_6-E_greenery_rate,0.05938005715865345,1676,0.0,3.0,2.5283079178089514,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.824174488137243,4.154274184790779
0.7,pUCI_4_active_walkability,SP_1-D_imageability,0.3741446757701132,1676,0.0,3.0,2.5283079178089514,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,7.592859305416634,4.455808594271314
0.7,pUCI_4_active_walkability,SP_7-E_shading_area,0.2505970171938034,1676,0.0,3.0,2.5283079178089514,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,4.225237704681658
0.7,pUCI_4_active_walkability,SP_3-D_human_scale,0.08653124971497549,1676,0.0,3.0,2.5283079178089514,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.724419413085483,4.166066569860949
0.7,pUCI_4_active_walkability,FC_3-R_life_rating,0.196017459738329,1676,0.0,3.0,2.5283079178089514,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.1858110853331949,8.0,5.648596294696409
0.7,pUCI_4_active_walkability,FC_3-D_life_density,0.1549294727639605,1676,0.0,3.0,2.5283079178089514,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.1858110853331949,8.0,5.511513863466292
0.7,pUCI_4_active_walkability,AC_1-T_subway_accessibility,0.4201974200092361,1676,0.0,3.0,2.5283079178089514,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.603783186226076,4.075811254552021
0.7,pUCI_4_active_walkability,AC_3-T_bus_accessibility,0.4125178874123738,1676,0.0,3.0,2.5283079178089514,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.08164674338856032,7.331216998649408,3.999272409835715
0.7,pUCI_4_active_walkability,CD_1-L_leisure_density,0.08336960666257226,1676,0.0,3.0,2.5283079178089514,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,5.040953117251075
0.7,pUCI_5_tourism_strategy,SP_6-E_greenery_rate,0.042815026921966634,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.848245942789004,4.077717250080866
0.7,pUCI_5_tourism_strategy,SP_1-D_imageability,0.33857376199557593,1676,0.0,3.0,2.451750983099038,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.20846567481958242,7.592859305416634,4.379251659561401
0.7,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.23578178217517162,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.960925300278564,4.148680769971745
0.7,pUCI_5_tourism_strategy,SP_3-D_human_scale,0.07593135556603213,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.848245942789004,4.089509635151036
0.7,pUCI_5_tourism_strategy,FC_3-R_life_rating,0.17361153232934823,1676,0.0,3.0,2.451750983099038,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.22636192645056996,8.0,5.572039359986497
0.7,pUCI_5_tourism_strategy,FC_3-D_life_density,0.19343634415525582,1676,0.0,3.0,2.451750983099038,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.24415552075662,8.0,5.434956928756378
0.7,pUCI_5_tourism_strategy,AC_1-T_subway_accessibility,0.3964268573936146,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.6360047268028661,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,7.603783186226076,3.999254319842107
0.7,pUCI_5_tourism_strategy,AC_3-T_bus_accessibility,0.4051313811681367,1676,0.0,3.0,2.451750983099038,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.07487469171610703,7.331216998649408,3.9227154751258015
0.7,pUCI_5_tourism_strategy,CD_1-L_leisure_density,0.022824736998497148,1676,0.0,3.0,2.451750983099038,0.0,3.0,1.601146589501919,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,8.0,4.964396182541161
0.9,pUCI_1_balanced_development,SP_6-E_greenery_rate,0.00424941973648182,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_1_balanced_development,SP_1-D_imageability,0.5333544136303557,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623628
0.9,pUCI_1_balanced_development,SP_7-E_shading_area,0.25202339069485974,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_1_balanced_development,SP_3-D_human_scale,0.03159199355284645,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.9,pUCI_1_balanced_development,FC_3-R_life_rating,0.29109535097172434,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.9,pUCI_1_balanced_development,FC_3-D_life_density,0.2177695807472954,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.9,pUCI_1_balanced_development,AC_1-T_subway_accessibility,0.5482367976095777,1676,0.0,0.0,0.0,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430695
0.9,pUCI_1_balanced_development,AC_3-T_bus_accessibility,0.5667777596997352,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.9,pUCI_1_balanced_development,CD_1-L_leisure_density,0.06383642378991265,1676,0.0,0.0,0.0,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
0.9,pUCI_2_eco_livable,SP_6-E_greenery_rate,0.17437249822964906,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_2_eco_livable,SP_1-D_imageability,0.16291392199482913,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623626
0.9,pUCI_2_eco_livable,SP_7-E_shading_area,0.31739387593511126,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_2_eco_livable,SP_3-D_human_scale,0.20599472462263618,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.9,pUCI_2_eco_livable,FC_3-R_life_rating,0.0819074685501437,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.9,pUCI_2_eco_livable,FC_3-D_life_density,0.030426365656160068,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.9,pUCI_2_eco_livable,AC_1-T_subway_accessibility,0.30014228868238046,1676,0.0,0.0,0.0,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430695
0.9,pUCI_2_eco_livable,AC_3-T_bus_accessibility,0.29842975530900084,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.9,pUCI_2_eco_livable,CD_1-L_leisure_density,0.25877914670459534,1676,0.0,0.0,0.0,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
0.9,pUCI_3_community_cohension,SP_6-E_greenery_rate,0.0954978120616161,1676,0.0,0.0,0.0,0.0,3.0,0.714467657041625,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_3_community_cohension,SP_1-D_imageability,0.5924558034516483,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623628
0.9,pUCI_3_community_cohension,SP_7-E_shading_area,0.13741345895119642,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_3_community_cohension,SP_3-D_human_scale,0.07533918733414673,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.9,pUCI_3_community_cohension,FC_3-R_life_rating,0.3237074726567405,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.9,pUCI_3_community_cohension,FC_3-D_life_density,0.20395043399188298,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.9,pUCI_3_community_cohension,AC_1-T_subway_accessibility,0.5103718945239186,1676,0.0,0.0,0.0,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430693
0.9,pUCI_3_community_cohension,AC_3-T_bus_accessibility,0.5294330970384719,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.9,pUCI_3_community_cohension,CD_1-L_leisure_density,0.218515287790756,1676,0.0,0.0,0.0,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
0.9,pUCI_4_active_walkability,SP_6-E_greenery_rate,0.05938005715865345,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_4_active_walkability,SP_1-D_imageability,0.3741446757701132,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623626
0.9,pUCI_4_active_walkability,SP_7-E_shading_area,0.2505970171938034,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_4_active_walkability,SP_3-D_human_scale,0.08653124971497549,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519976
0.9,pUCI_4_active_walkability,FC_3-R_life_rating,0.196017459738329,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.9,pUCI_4_active_walkability,FC_3-D_life_density,0.1549294727639605,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.9,pUCI_4_active_walkability,AC_1-T_subway_accessibility,0.4201974200092361,1676,0.0,0.0,0.0,0.0,3.0,0.636004726802866,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430695
0.9,pUCI_4_active_walkability,AC_3-T_bus_accessibility,0.4125178874123738,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.9,pUCI_4_active_walkability,CD_1-L_leisure_density,0.08336960666257226,1676,0.0,0.0,0.0,0.0,3.0,1.6011465895019192,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
0.9,pUCI_5_tourism_strategy,SP_6-E_greenery_rate,0.042815026921966634,1676,0.0,0.0,0.0,0.0,3.0,0.7144676570416248,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6259662669818282
0.9,pUCI_5_tourism_strategy,SP_1-D_imageability,0.33857376199557593,1676,0.0,0.0,0.0,0.0,3.0,1.0160020665221594,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.592859305416633,1.9275006764623628
0.9,pUCI_5_tourism_strategy,SP_7-E_shading_area,0.23578178217517162,1676,0.0,0.0,0.0,0.0,3.0,0.7854311769325029,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.960925300278564,1.696929786872706
0.9,pUCI_5_tourism_strategy,SP_3-D_human_scale,0.07593135556603213,1676,0.0,0.0,0.0,0.0,3.0,0.7262600421117944,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.848245942789004,1.6377586520519978
0.9,pUCI_5_tourism_strategy,FC_3-R_life_rating,0.17361153232934823,1676,0.0,0.0,0.0,0.0,3.0,2.208789766947255,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.020441679859883377,5.0,3.120288376887458
0.9,pUCI_5_tourism_strategy,FC_3-D_life_density,0.19343634415525582,1676,0.0,0.0,0.0,0.0,3.0,2.071707335717137,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.9832059456573403
0.9,pUCI_5_tourism_strategy,AC_1-T_subway_accessibility,0.3964268573936146,1676,0.0,0.0,0.0,0.0,3.0,0.6360047268028661,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.603783186226076,1.5475033367430695
0.9,pUCI_5_tourism_strategy,AC_3-T_bus_accessibility,0.4051313811681367,1676,0.0,0.0,0.0,0.0,3.0,0.5594658820865603,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,4.331216998649408,1.4709644920267633
0.9,pUCI_5_tourism_strategy,CD_1-L_leisure_density,0.022824736998497148,1676,0.0,0.0,0.0,0.0,3.0,1.601146589501919,0.0,1.0,0.40883316573392187,0.0,1.0,0.5026654442062813,0.0,5.0,2.512645199442123
